ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,EXW,EXL,LBW,LBL,PSW,PSL,MaxW,MaxL,AvgW,AvgL
55,St. Petersburg,St. Petersburg Open,9/21/18,ATP250,Indoor,Hard,Quarterfinals,3,Bautista Agut R.,Cecchinato M.,26,22,1570,1696,7,6,6,3,,,,,,,2,0,Completed,1.28,3.75,1.27,4.1,1.25,4,1.33,3.74,1.33,4.2,1.27,3.81
55,St. Petersburg,St. Petersburg Open,9/21/18,ATP250,Indoor,Hard,Quarterfinals,3,Wawrinka S.,Dzumhur D.,88,28,650,1395,6,3,6,4,,,,,,,2,0,Completed,1.44,2.75,1.47,2.85,1.44,2.75,1.5,2.82,1.5,2.98,1.45,2.79
55,St. Petersburg,St. Petersburg Open,9/21/18,ATP250,Indoor,Hard,Quarterfinals,3,Thiem D.,Medvedev D.,8,35,3665,1262,6,2,3,6,7,6,,,,,2,1,Completed,1.53,2.5,1.57,2.55,1.53,2.5,1.61,2.52,1.61,3,1.56,2.48
55,St. Petersburg,St. Petersburg Open,9/22/18,ATP250,Indoor,Hard,Semifinals,3,Klizan M.,Wawrinka S.,65,88,823,650,4,6,6,3,7,5,,,,,2,1,Completed,2.75,1.44,2.85,1.47,,,2.89,1.49,3.02,1.49,2.82,1.44
55,St. Petersburg,St. Petersburg Open,9/22/18,ATP250,Indoor,Hard,Semifinals,3,Thiem D.,Bautista Agut R.,8,26,3665,1570,6,4,6,3,,,,,,,2,0,Completed,1.5,2.62,1.52,2.7,,,1.54,2.69,1.57,2.73,1.53,2.56
55,St. Petersburg,St. Petersburg Open,9/23/18,ATP250,Indoor,Hard,The Final,3,Thiem D.,Klizan M.,8,65,3665,823,6,3,6,1,,,,,,,2,0,Completed,1.4,3,1.38,3,,,1.42,3.19,1.42,3.3,1.38,3.1
56,Chengdu,Chengdu Open,9/24/18,ATP250,Outdoor,Hard,1st Round,3,Sousa J.,Smyczek T.,50,109,966,510,7,6,6,7,6,3,,,,,2,1,Completed,1.3,3.4,1.33,3.6,1.44,2.62,1.34,3.5,1.38,3.6,1.33,3.36
56,Chengdu,Chengdu Open,9/24/18,ATP250,Outdoor,Hard,1st Round,3,Tomic B.,Klahn B.,123,95,453,610,6,7,7,6,6,2,,,,,2,1,Completed,1.61,2.2,1.7,2.25,1.67,2.2,1.72,2.23,1.74,2.3,1.68,2.21
56,Chengdu,Chengdu Open,9/25/18,ATP250,Outdoor,Hard,1st Round,3,Querrey S.,Pella G.,58,59,875,870,7,6,6,1,,,,,,,2,0,Completed,1.61,2.2,1.67,2.3,1.67,2.2,1.68,2.3,1.71,2.38,1.65,2.25
56,Chengdu,Chengdu Open,9/25/18,ATP250,Outdoor,Hard,1st Round,3,Bemelmans R.,Zverev M.,114,69,492,790,6,3,2,0,,,,,,,1,0,Retired,1.9,1.8,2.05,1.85,2,1.8,2.08,1.83,2.1,1.91,2.01,1.81
56,Chengdu,Chengdu Open,9/25/18,ATP250,Outdoor,Hard,1st Round,3,Fritz T.,Tseng C.H.,62,440,825,85,3,6,6,3,6,4,,,,,2,1,Completed,1.18,4.5,1.22,4.75,1.22,4.33,1.22,4.76,1.25,4.89,1.21,4.46
56,Chengdu,Chengdu Open,9/25/18,ATP250,Outdoor,Hard,1st Round,3,Auger-Aliassime F.,Wu Y.,147,423,402,91,6,3,6,7,6,1,,,,,2,1,Completed,1.4,2.75,1.45,2.95,1.44,2.75,1.48,2.82,1.49,2.95,1.45,2.78
56,Chengdu,Chengdu Open,9/25/18,ATP250,Outdoor,Hard,1st Round,3,Pospisil V.,Albot R.,86,102,677,577,6,3,6,4,,,,,,,2,0,Completed,1.72,2,1.85,2.05,1.8,2,1.89,2,1.91,2.1,1.82,2
56,Chengdu,Chengdu Open,9/25/18,ATP250,Outdoor,Hard,1st Round,3,Ebden M.,Donskoy E.,47,85,994,681,6,3,6,4,,,,,,,2,0,Completed,1.8,1.9,1.9,2,1.8,2,1.81,2.1,1.91,2.1,1.82,2
56,Chengdu,Chengdu Open,9/25/18,ATP250,Outdoor,Hard,1st Round,3,Harris L.,Monfils G.,129,38,439,1195,3,6,6,2,6,1,,,,,2,1,Completed,2.75,1.4,2.85,1.47,2.75,1.44,2.94,1.45,3.08,1.48,2.85,1.43
56,Chengdu,Chengdu Open,9/25/18,ATP250,Outdoor,Hard,1st Round,3,Kukushkin M.,Sandgren T.,87,55,676,911,6,4,6,3,,,,,,,2,0,Completed,1.53,2.37,1.57,2.55,1.53,2.5,1.57,2.55,1.59,2.63,1.54,2.51
56,Chengdu,Chengdu Open,9/25/18,ATP250,Outdoor,Hard,1st Round,3,Jaziri M.,Baghdatis M.,63,92,824,630,7,6,1,6,6,2,,,,,2,1,Completed,2.37,1.53,2.55,1.57,2.37,1.57,2.8,1.49,2.85,1.59,2.56,1.52
56,Chengdu,Chengdu Open,9/26/18,ATP250,Outdoor,Hard,1st Round,3,Berrettini M.,Gunneswaran P.,60,164,869,349,6,3,6,4,,,,,,,2,0,Completed,1.28,3.5,1.35,3.5,1.4,3,1.32,3.65,1.44,3.72,1.35,3.27
56,Chengdu,Chengdu Open,9/26/18,ATP250,Outdoor,Hard,2nd Round,3,Tomic B.,Harris L.,123,129,453,439,7,6,2,6,7,6,,,,,2,1,Completed,2,1.72,2.05,1.85,2,1.83,1.93,1.97,2.08,1.97,1.98,1.84
56,Chengdu,Chengdu Open,9/26/18,ATP250,Outdoor,Hard,2nd Round,3,Sousa J.,Pospisil V.,50,86,966,677,6,7,6,4,7,6,,,,,2,1,Completed,1.5,2.5,1.57,2.55,1.57,2.37,1.59,2.52,1.67,2.55,1.58,2.41
56,Chengdu,Chengdu Open,9/26/18,ATP250,Outdoor,Hard,2nd Round,3,Jaziri M.,Mannarino A.,63,33,824,1285,6,3,7,6,,,,,,,2,0,Completed,2.75,1.4,2.85,1.47,2.75,1.44,2.8,1.5,2.9,1.53,2.77,1.45
56,Chengdu,Chengdu Open,9/26/18,ATP250,Outdoor,Hard,2nd Round,3,Auger-Aliassime F.,Chung H.,147,23,402,1630,7,6,5,7,6,4,,,,,2,1,Completed,2.75,1.4,2.95,1.45,2.75,1.4,2.95,1.46,3.21,1.5,2.83,1.44
56,Chengdu,Chengdu Open,9/27/18,ATP250,Outdoor,Hard,2nd Round,3,Ebden M.,Berrettini M.,47,60,994,869,6,3,3,6,7,6,,,,,2,1,Completed,2.25,1.57,2.35,1.65,2.25,1.61,2.34,1.68,2.4,1.75,2.27,1.65
56,Chengdu,Chengdu Open,9/27/18,ATP250,Outdoor,Hard,2nd Round,3,Fritz T.,Kukushkin M.,62,87,825,676,7,5,6,1,,,,,,,2,0,Completed,1.8,1.9,1.95,1.95,1.91,1.91,1.93,1.97,1.97,2,1.87,1.94
56,Chengdu,Chengdu Open,9/27/18,ATP250,Outdoor,Hard,2nd Round,3,Fognini F.,Bemelmans R.,13,114,2120,492,6,4,7,6,,,,,,,2,0,Completed,1.4,2.75,1.43,3,1.4,3,1.52,2.73,1.52,3.18,1.43,2.86
56,Chengdu,Chengdu Open,9/27/18,ATP250,Outdoor,Hard,2nd Round,3,Querrey S.,Basilashvili N.,58,35,875,1277,6,1,6,4,,,,,,,2,0,Completed,1.44,2.62,1.52,2.7,1.5,2.62,1.53,2.68,1.58,2.7,1.51,2.6
56,Chengdu,Chengdu Open,9/28/18,ATP250,Outdoor,Hard,Quarterfinals,3,Fognini F.,Ebden M.,13,47,2120,994,6,4,6,2,,,,,,,2,0,Completed,1.4,3,1.42,3.1,1.4,3,1.45,3.01,1.45,3.2,1.4,3.02
56,Chengdu,Chengdu Open,9/28/18,ATP250,Outdoor,Hard,Quarterfinals,3,Fritz T.,Querrey S.,62,58,825,875,7,6,7,5,,,,,,,2,0,Completed,2.37,1.57,2.4,1.62,2.37,1.57,2.6,1.57,2.6,1.61,2.45,1.56
56,Chengdu,Chengdu Open,9/28/18,ATP250,Outdoor,Hard,Quarterfinals,3,Sousa J.,Jaziri M.,50,63,966,824,6,1,3,6,6,3,,,,,2,1,Completed,1.53,2.5,1.57,2.55,1.57,2.37,1.54,2.7,1.61,2.7,1.54,2.52
56,Chengdu,Chengdu Open,9/28/18,ATP250,Outdoor,Hard,Quarterfinals,3,Tomic B.,Auger-Aliassime F.,123,147,453,402,6,2,6,4,,,,,,,2,0,Completed,2,1.8,2.05,1.85,2,1.8,2.12,1.83,2.12,1.91,2,1.83
56,Chengdu,Chengdu Open,9/29/18,ATP250,Outdoor,Hard,Semifinals,3,Fognini F.,Fritz T.,13,62,2120,825,6,7,6,0,6,3,,,,,2,1,Completed,1.66,2.2,1.7,2.25,1.67,2.2,1.69,2.34,1.73,2.34,1.67,2.22
56,Chengdu,Chengdu Open,9/29/18,ATP250,Outdoor,Hard,Semifinals,3,Tomic B.,Sousa J.,123,50,453,966,6,4,6,4,,,,,,,2,0,Completed,1.8,2,1.9,2,1.8,2,1.91,2.02,1.95,2.08,1.84,1.98
56,Chengdu,Chengdu Open,9/30/18,ATP250,Outdoor,Hard,The Final,3,Tomic B.,Fognini F.,123,13,453,2120,6,1,3,6,7,6,,,,,2,1,Completed,2.75,1.44,2.75,1.5,2.62,1.5,2.71,1.54,2.8,1.54,2.67,1.49
57,Shenzhen ,Shenzhen Open,9/24/18,ATP250,Outdoor,Hard,1st Round,3,Troicki V.,Garcia-Lopez G.,131,81,427,708,5,3,,,,,,,,,0,0,Retired,2.5,1.5,2.75,1.5,2.62,1.5,2.65,1.53,2.92,1.53,2.66,1.48
57,Shenzhen ,Shenzhen Open,9/24/18,ATP250,Outdoor,Hard,1st Round,3,Herbert P.H.,Lajovic D.,67,53,799,945,6,4,6,3,,,,,,,2,0,Completed,2.1,1.66,2.3,1.67,2.25,1.61,2.39,1.64,2.45,1.72,2.3,1.63
57,Shenzhen ,Shenzhen Open,9/24/18,ATP250,Outdoor,Hard,1st Round,3,Nishioka Y.,Kudla D.,171,65,333,815,6,1,6,3,,,,,,,2,0,Completed,1.83,1.83,1.77,2.15,1.73,2.1,1.79,2.13,1.85,2.22,1.75,2.08
57,Shenzhen ,Shenzhen Open,9/24/18,ATP250,Outdoor,Hard,1st Round,3,Norrie C.,Wu D.,73,287,758,177,6,2,6,2,,,,,,,2,0,Completed,1.28,3.5,1.32,3.7,1.3,3.5,1.36,3.42,1.38,3.7,1.33,3.39
57,Shenzhen ,Shenzhen Open,9/24/18,ATP250,Outdoor,Hard,1st Round,3,Ramos-Vinolas A.,Seppi A.,52,46,950,1021,6,7,7,6,6,3,,,,,2,1,Completed,2.5,1.5,2.6,1.55,2.5,1.53,2.66,1.53,2.66,1.6,2.51,1.54
57,Shenzhen ,Shenzhen Open,9/25/18,ATP250,Outdoor,Hard,1st Round,3,Shapovalov D.,Ivashka I.,31,101,1295,588,7,5,2,6,6,3,,,,,2,1,Completed,1.3,3.4,1.35,3.5,1.36,3.25,1.34,3.55,1.4,3.62,1.34,3.32
57,Shenzhen ,Shenzhen Open,9/25/18,ATP250,Outdoor,Hard,1st Round,3,Ramanathan R.,Vesely J.,134,90,423,645,7,5,6,1,,,,,,,2,0,Completed,2.37,1.53,2.45,1.6,2.37,1.57,2.49,1.6,2.55,1.61,2.43,1.57
57,Shenzhen ,Shenzhen Open,9/25/18,ATP250,Outdoor,Hard,1st Round,3,Mcdonald M.,Lacko L.,80,77,714,730,5,7,6,0,5,0,,,,,1,1,Retired,1.66,2.1,1.8,2.1,1.73,2.1,1.76,2.16,1.83,2.16,1.76,2.08
57,Shenzhen ,Shenzhen Open,9/25/18,ATP250,Outdoor,Hard,1st Round,3,Daniel T.,Ito T.,74,184,743,304,2,6,7,5,7,6,,,,,2,1,Completed,1.53,2.37,1.57,2.55,1.53,2.5,1.54,2.62,1.62,2.68,1.55,2.48
57,Shenzhen ,Shenzhen Open,9/25/18,ATP250,Outdoor,Hard,1st Round,3,Murray A.,Zhang Zh.,311,340,155,135,6,3,6,7,4,2,,,,,1,1,Retired,1.08,8,1.1,8.25,1.08,8,1.13,7,1.16,8.5,1.1,6.98
57,Shenzhen ,Shenzhen Open,9/25/18,ATP250,Outdoor,Hard,1st Round,3,De Minaur A.,Sugita Y.,40,100,1133,590,6,3,6,0,,,,,,,2,0,Completed,1.33,3.25,1.33,3.6,1.3,3.5,1.29,3.9,1.33,4,1.29,3.71
57,Shenzhen ,Shenzhen Open,9/25/18,ATP250,Outdoor,Hard,1st Round,3,Verdasco F.,Jung J.,28,122,1375,456,6,3,6,2,,,,,,,2,0,Completed,1.33,3.25,1.45,2.95,1.36,3.25,1.35,3.47,1.41,3.47,1.35,3.23
57,Shenzhen ,Shenzhen Open,9/26/18,ATP250,Outdoor,Hard,2nd Round,3,Ramos-Vinolas A.,Troicki V.,52,131,950,427,7,6,4,6,7,6,,,,,2,1,Completed,1.5,2.5,1.53,2.65,1.5,2.62,1.56,2.61,1.57,2.72,1.53,2.54
57,Shenzhen ,Shenzhen Open,9/26/18,ATP250,Outdoor,Hard,2nd Round,3,Herbert P.H.,Tsitsipas S.,67,15,799,1962,6,3,7,6,,,,,,,2,0,Completed,2.5,1.5,2.6,1.55,2.5,1.53,2.66,1.54,2.7,1.63,2.49,1.55
57,Shenzhen ,Shenzhen Open,9/26/18,ATP250,Outdoor,Hard,2nd Round,3,Nishioka Y.,Shapovalov D.,171,31,333,1295,7,6,3,6,7,5,,,,,2,1,Completed,2.62,1.44,2.65,1.53,2.62,1.5,2.76,1.51,2.78,1.57,2.61,1.51
57,Shenzhen ,Shenzhen Open,9/26/18,ATP250,Outdoor,Hard,2nd Round,3,Norrie C.,Coric B.,73,18,758,1825,6,4,7,6,,,,,,,2,0,Completed,3,1.36,3.5,1.35,3,1.36,3.53,1.35,3.74,1.36,3.35,1.34
57,Shenzhen ,Shenzhen Open,9/27/18,ATP250,Outdoor,Hard,2nd Round,3,Dzumhur D.,Ramanathan R.,39,134,1190,423,6,4,6,2,,,,,,,2,0,Completed,1.36,3,1.43,3,1.44,2.75,1.46,2.95,1.46,3.26,1.4,2.97
57,Shenzhen ,Shenzhen Open,9/27/18,ATP250,Outdoor,Hard,2nd Round,3,De Minaur A.,Mcdonald M.,40,80,1133,714,1,6,7,6,6,0,,,,,2,1,Completed,1.28,3.5,1.32,3.7,1.3,3.4,1.33,3.69,1.36,3.8,1.31,3.5
57,Shenzhen ,Shenzhen Open,9/27/18,ATP250,Outdoor,Hard,2nd Round,3,Murray A.,Goffin D.,311,11,155,3435,6,3,6,4,,,,,,,2,0,Completed,2.2,1.61,2.3,1.67,2.25,1.61,2.31,1.69,2.43,1.72,2.25,1.65
57,Shenzhen ,Shenzhen Open,9/27/18,ATP250,Outdoor,Hard,2nd Round,3,Verdasco F.,Daniel T.,28,74,1375,743,3,6,6,2,7,5,,,,,2,1,Completed,1.28,3.5,1.32,3.7,1.3,3.5,1.33,3.7,1.35,3.72,1.31,3.48
57,Shenzhen ,Shenzhen Open,9/28/18,ATP250,Outdoor,Hard,Quarterfinals,3,Herbert P.H.,Ramos-Vinolas A.,67,52,799,950,6,7,7,6,6,4,,,,,2,1,Completed,1.5,2.62,1.52,2.7,1.5,2.62,1.5,2.83,1.52,2.85,1.48,2.68
57,Shenzhen ,Shenzhen Open,9/28/18,ATP250,Outdoor,Hard,Quarterfinals,3,De Minaur A.,Dzumhur D.,40,39,1133,1190,6,3,7,6,,,,,,,2,0,Completed,1.57,2.37,1.65,2.35,1.61,2.25,1.66,2.4,1.68,2.45,1.62,2.33
57,Shenzhen ,Shenzhen Open,9/28/18,ATP250,Outdoor,Hard,Quarterfinals,3,Nishioka Y.,Norrie C.,171,73,333,758,7,6,6,2,,,,,,,2,0,Completed,2.1,1.72,2.2,1.73,2.2,1.67,2.26,1.73,2.26,1.81,2.09,1.76
57,Shenzhen ,Shenzhen Open,9/28/18,ATP250,Outdoor,Hard,Quarterfinals,3,Verdasco F.,Murray A.,28,311,1375,155,6,4,6,4,,,,,,,2,0,Completed,2.62,1.5,2.6,1.55,2.5,1.53,2.65,1.56,2.74,1.59,2.55,1.53
57,Shenzhen ,Shenzhen Open,9/29/18,ATP250,Outdoor,Hard,Semifinals,3,Herbert P.H.,De Minaur A.,67,40,799,1133,7,5,2,6,7,6,,,,,2,1,Completed,2.75,1.44,2.7,1.52,2.62,1.5,2.79,1.51,2.9,1.51,2.75,1.46
57,Shenzhen ,Shenzhen Open,9/29/18,ATP250,Outdoor,Hard,Semifinals,3,Nishioka Y.,Verdasco F.,171,28,333,1375,1,6,6,3,7,6,,,,,2,1,Completed,2.5,1.53,2.55,1.57,2.37,1.57,2.68,1.55,2.68,1.63,2.47,1.55
57,Shenzhen ,Shenzhen Open,9/30/18,ATP250,Outdoor,Hard,The Final,3,Nishioka Y.,Herbert P.H.,171,67,333,799,7,5,2,6,6,4,,,,,2,1,Completed,1.72,2.1,1.77,2.15,1.73,2.1,1.86,2.07,1.88,2.15,1.79,2.05
58,Beijing,China Open,10/1/18,ATP500,Outdoor,Hard,1st Round,3,Lopez F.,Coric B.,71,18,770,1825,7,5,5,7,7,5,,,,,2,1,Completed,3.75,1.25,4,1.3,3.75,1.25,4.28,1.26,4.4,1.3,3.97,1.25
58,Beijing,China Open,10/1/18,ATP500,Outdoor,Hard,1st Round,3,Khachanov K.,Querrey S.,24,54,1605,920,6,4,6,4,,,,,,,2,0,Completed,1.53,2.37,1.65,2.4,1.61,2.25,1.59,2.49,1.65,2.5,1.57,2.41
58,Beijing,China Open,10/1/18,ATP500,Outdoor,Hard,1st Round,3,Fucsovics M.,Seppi A.,45,46,1022,1021,6,3,6,4,,,,,,,2,0,Completed,1.66,2.1,1.8,2.15,1.8,2,1.83,2.07,1.83,2.15,1.78,2.05
58,Beijing,China Open,10/1/18,ATP500,Outdoor,Hard,1st Round,3,Edmund K.,Gojowczyk P.,16,70,1855,786,3,6,6,1,6,2,,,,,2,1,Completed,1.44,2.62,1.5,2.85,1.44,2.75,1.53,2.67,1.53,2.94,1.48,2.67
58,Beijing,China Open,10/1/18,ATP500,Outdoor,Hard,1st Round,3,Lajovic D.,Pospisil V.,55,83,920,687,2,6,6,4,6,4,,,,,2,1,Completed,1.57,2.25,1.7,2.3,1.61,2.25,1.71,2.25,1.72,2.38,1.67,2.22
58,Beijing,China Open,10/1/18,ATP500,Outdoor,Hard,1st Round,3,Jaziri M.,Wu Y.,61,422,854,91,6,4,6,3,,,,,,,2,0,Completed,1.66,2.1,1.73,2.25,1.67,2.2,1.68,2.3,1.73,2.48,1.66,2.24
58,Beijing,China Open,10/2/18,ATP500,Outdoor,Hard,1st Round,3,Berrettini M.,Mayer L.,58,52,879,965,6,3,6,2,,,,,,,2,0,Completed,1.44,2.62,1.52,2.75,1.5,2.62,1.51,2.74,1.52,2.9,1.46,2.74
58,Beijing,China Open,10/2/18,ATP500,Outdoor,Hard,1st Round,3,Verdasco F.,Monfils G.,28,39,1420,1195,2,6,7,6,7,6,,,,,2,1,Completed,1.83,1.83,1.96,1.96,1.91,1.91,2.01,1.88,2.01,2.08,1.92,1.89
58,Beijing,China Open,10/2/18,ATP500,Outdoor,Hard,1st Round,3,Krajinovic F.,Zverev M.,36,69,1222,790,6,1,6,4,,,,,,,2,0,Completed,1.44,2.62,1.5,2.85,1.44,2.75,1.45,2.95,1.5,3.04,1.44,2.82
58,Beijing,China Open,10/2/18,ATP500,Outdoor,Hard,1st Round,3,Dimitrov G.,Sandgren T.,8,59,3755,862,7,5,6,3,,,,,,,2,0,Completed,,,1.27,4.3,,,1.22,4.74,1.27,4.74,1.24,4.21
58,Beijing,China Open,10/2/18,ATP500,Outdoor,Hard,1st Round,3,Basilashvili N.,Sock J.,34,17,1257,1850,6,7,7,5,6,2,,,,,2,1,Completed,1.8,1.9,1.88,2.05,1.8,2,1.83,2.07,1.88,2.1,1.81,2.01
58,Beijing,China Open,10/2/18,ATP500,Outdoor,Hard,1st Round,3,Del Potro J.M.,Ramos-Vinolas A.,4,50,5980,975,7,5,6,2,,,,,,,2,0,Completed,1.1,7,1.12,8,1.08,7,1.12,7.14,1.13,8,1.11,6.91
58,Beijing,China Open,10/2/18,ATP500,Outdoor,Hard,1st Round,3,Rublev A.,Sousa J.,68,43,795,1056,6,0,6,4,,,,,,,2,0,Completed,1.66,2.1,1.8,2.15,1.73,2.1,1.81,2.09,1.85,2.2,1.75,2.09
58,Beijing,China Open,10/2/18,ATP500,Outdoor,Hard,1st Round,3,Cecchinato M.,Baghdatis M.,22,116,1735,480,1,6,6,4,7,5,,,,,2,1,Completed,2.2,1.61,2.3,1.7,2.25,1.61,2.26,1.7,2.3,1.78,2.22,1.67
58,Beijing,China Open,10/2/18,ATP500,Outdoor,Hard,1st Round,3,Fognini F.,Albot R.,13,102,2225,577,1,6,6,3,6,3,,,,,2,1,Completed,1.4,2.75,1.45,3.05,1.4,3,1.45,2.94,1.48,3.2,1.42,2.9
58,Beijing,China Open,10/2/18,ATP500,Outdoor,Hard,1st Round,3,Zverev A.,Bautista Agut R.,5,26,4890,1570,6,4,6,4,,,,,,,2,0,Completed,1.36,3,1.35,3.5,1.36,3.25,1.36,3.38,1.36,3.68,1.33,3.34
58,Beijing,China Open,10/3/18,ATP500,Outdoor,Hard,2nd Round,3,Lajovic D.,Dimitrov G.,55,8,920,3755,6,4,2,6,6,4,,,,,2,1,Completed,3,1.36,3.4,1.38,3,1.36,3.48,1.36,3.66,1.38,3.31,1.34
58,Beijing,China Open,10/3/18,ATP500,Outdoor,Hard,2nd Round,3,Edmund K.,Berrettini M.,16,58,1855,879,7,5,6,7,7,5,,,,,2,1,Completed,1.66,2.1,1.73,2.25,1.67,2.2,1.75,2.2,1.77,2.25,1.71,2.15
58,Beijing,China Open,10/3/18,ATP500,Outdoor,Hard,2nd Round,3,Krajinovic F.,Lopez F.,36,71,1222,770,7,6,6,3,,,,,,,2,0,Completed,1.5,2.5,1.55,2.7,1.53,2.5,1.55,2.64,1.55,2.7,1.52,2.56
58,Beijing,China Open,10/3/18,ATP500,Outdoor,Hard,2nd Round,3,Del Potro J.M.,Khachanov K.,4,24,5980,1605,6,4,7,6,,,,,,,2,0,Completed,1.36,3,1.42,3.2,1.4,3,1.42,3.13,1.43,3.2,1.39,3.03
58,Beijing,China Open,10/4/18,ATP500,Outdoor,Hard,2nd Round,3,Fucsovics M.,Cecchinato M.,45,22,1022,1735,6,4,6,2,,,,,,,2,0,Completed,1.4,2.75,1.47,2.95,1.44,2.75,1.47,2.89,1.49,2.95,1.45,2.77
58,Beijing,China Open,10/4/18,ATP500,Outdoor,Hard,2nd Round,3,Fognini F.,Rublev A.,13,68,2225,795,6,4,6,3,,,,,,,2,0,Completed,1.83,1.83,1.9,2,1.8,2,1.91,2,1.92,2.06,1.86,1.94
58,Beijing,China Open,10/4/18,ATP500,Outdoor,Hard,2nd Round,3,Basilashvili N.,Verdasco F.,34,28,1257,1420,7,6,6,4,,,,,,,2,0,Completed,2.2,1.61,2.4,1.65,2.2,1.67,2.44,1.63,2.45,1.69,2.32,1.62
58,Beijing,China Open,10/4/18,ATP500,Outdoor,Hard,2nd Round,3,Jaziri M.,Zverev A.,61,5,854,4890,7,6,2,6,6,4,,,,,2,1,Completed,8,1.08,9,1.1,8,1.08,10.89,1.07,10.89,1.1,8.77,1.07
58,Beijing,China Open,10/5/18,ATP500,Outdoor,Hard,Quarterfinals,3,Fognini F.,Fucsovics M.,13,45,2225,1022,6,4,6,4,,,,,,,2,0,Completed,1.5,2.62,1.52,2.75,1.44,2.62,1.57,2.62,1.57,2.75,1.5,2.62
58,Beijing,China Open,10/5/18,ATP500,Outdoor,Hard,Quarterfinals,3,Del Potro J.M.,Krajinovic F.,4,36,5980,1222,6,3,6,0,,,,,,,2,0,Completed,1.12,6,1.15,6.5,1.14,5.5,1.16,6.35,1.18,6.6,1.14,5.86
58,Beijing,China Open,10/5/18,ATP500,Outdoor,Hard,Quarterfinals,3,Edmund K.,Lajovic D.,16,55,1855,920,6,3,7,6,,,,,,,2,0,Completed,1.61,2.3,1.65,2.4,1.61,2.25,1.61,2.52,1.67,2.52,1.62,2.33
58,Beijing,China Open,10/5/18,ATP500,Outdoor,Hard,Quarterfinals,3,Basilashvili N.,Jaziri M.,34,61,1257,854,6,2,6,2,,,,,,,2,0,Completed,1.53,2.5,1.57,2.6,1.57,2.37,1.55,2.67,1.61,2.7,1.53,2.54
58,Beijing,China Open,10/6/18,ATP500,Outdoor,Hard,Semifinals,3,Del Potro J.M.,Fognini F.,4,13,5980,2225,,,,,,,,,,,,,Walkover,1.2,4.5,1.22,5,1.2,4.5,1.22,5.02,1.23,5.1,1.2,4.65
58,Beijing,China Open,10/6/18,ATP500,Outdoor,Hard,Semifinals,3,Basilashvili N.,Edmund K.,34,16,1257,1855,7,6,6,4,,,,,,,2,0,Completed,2.5,1.53,2.55,1.6,2.5,1.53,2.56,1.59,2.75,1.63,2.48,1.56
58,Beijing,China Open,10/7/18,ATP500,Outdoor,Hard,The Final,3,Basilashvili N.,Del Potro J.M.,34,4,1257,5980,6,4,6,4,,,,,,,2,0,Completed,5.5,1.14,6,1.17,5.5,1.17,6.39,1.16,6.4,1.19,5.65,1.15
59,Tokyo,Rakuten Japan Open Tennis Championships,10/1/18,ATP500,Outdoor,Hard,1st Round,3,Raonic M.,Mannarino A.,20,33,1755,1285,6,3,6,4,,,,,,,2,0,Completed,1.2,4.33,1.24,4.5,1.25,4,1.25,4.36,1.24,4.8,1.22,4.35
59,Tokyo,Rakuten Japan Open Tennis Championships,10/1/18,ATP500,Outdoor,Hard,1st Round,3,Paire B.,Jarry N.,63,47,850,1020,6,4,7,6,,,,,,,2,0,Completed,1.5,2.5,1.53,2.65,1.5,2.62,1.52,2.71,1.6,2.75,1.5,2.61
59,Tokyo,Rakuten Japan Open Tennis Championships,10/1/18,ATP500,Outdoor,Hard,1st Round,3,Shapovalov D.,Chung H.,31,23,1295,1630,6,3,3,6,6,2,,,,,2,1,Completed,1.66,2.1,1.7,2.25,1.61,2.25,1.63,2.4,1.73,2.4,1.66,2.23
59,Tokyo,Rakuten Japan Open Tennis Championships,10/1/18,ATP500,Outdoor,Hard,1st Round,3,Watanuki Y.,Haase R.,273,44,188,1045,6,7,6,4,6,1,,,,,2,1,Completed,2.75,1.4,2.7,1.52,2.5,1.53,2.5,1.59,2.8,1.61,2.52,1.53
59,Tokyo,Rakuten Japan Open Tennis Championships,10/1/18,ATP500,Outdoor,Hard,1st Round,3,Nishikori K.,Sugita Y.,12,110,2520,510,6,4,6,1,,,,,,,2,0,Completed,1.08,8,1.12,7.25,1.11,6.5,1.12,7.43,1.14,8.25,1.1,7.15
59,Tokyo,Rakuten Japan Open Tennis Championships,10/1/18,ATP500,Outdoor,Hard,1st Round,3,Klizan M.,Johnson S.,51,30,967,1340,6,4,7,6,,,,,,,2,0,Completed,1.66,2.1,1.73,2.2,1.73,2.1,1.81,2.1,1.81,2.25,1.71,2.16
59,Tokyo,Rakuten Japan Open Tennis Championships,10/1/18,ATP500,Outdoor,Hard,1st Round,3,Medvedev D.,Schwartzman D.,32,14,1287,2110,6,4,6,4,,,,,,,2,0,Completed,1.66,2.1,1.73,2.2,1.67,2.2,1.74,2.2,1.74,2.39,1.67,2.22
59,Tokyo,Rakuten Japan Open Tennis Championships,10/2/18,ATP500,Outdoor,Hard,1st Round,3,Gasquet R.,Kudla D.,25,65,1580,815,7,6,6,3,,,,,,,2,0,Completed,1.4,2.75,1.43,3,1.4,3,1.42,3.06,1.43,3.2,1.39,3
